operation_date,document_number,amount,direction,counterparty_name,payment_purpose,rows_count,source_files,source_files_count,min_source_row,max_source_row
2026-04-22,2609,2208.4,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810877030025407 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 КАЛУГА АКАДЕМИЧЕСКАЯ 15СУММА 2208-40В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,166,270
2026-04-22,983,12360.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810040000026973 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ВОСКРЕСЕНСК УЛ АНДРЕСА ЗД 27. СУММА 12360-00 В Т.Ч. НДС(10%) 1123-64,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,154,258
2026-04-22,998,12102.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000082505 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО Н.-ФОМИНСКИЙ РПСЕЛЯТИНО УЛВОКЗАЛЬНАЯ СТР3/1. СУММА 12102-50 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,161,265
2026-04-22,1178,6567.2,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000078265 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЛУХОВИЦЫ Г ЛУХОВИЦЫ УЛ ГАГАРИНА СТР 45А/1. СУММА 6567-20 В Т.Ч. НДС(10%) 597-02,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,156,260
2026-04-22,1216,1580.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000014950 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ТУЛА СКУРАТОВСКАЯ 100А. СУММА 1580 -00 В Т.Ч. НДС(10%) 143-64,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,147,251
2026-04-22,1258,1030.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540000078285 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО СЕРПУХОВ Г СЕРПУХОВ УЛ КОНШИНЫХ Д108/14 ПОМ2. СУММА 1030-00 В Т.Ч. НДС(10%) 93-64,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,155,259
2026-04-22,1258,9810.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000016175 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 АЛЕКСИН ТУЛЬСКАЯ ЗД 141 К1. СУММА 9810-00 В Т.Ч. НДС(10%) 891-82,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,150,254
2026-04-22,1281,8497.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000066982 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО МЫТИЩИ Д ГРИБКИ ДМИТРОВСКОЕ Ш СТР 58/8. СУММА 8497-50 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,157,261
2026-04-22,1306,1545.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810740000030706 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ЛИКИНО-ДУЛЁВО УЛ ЛЕНИНА Д 15/2. СУММА 1545-00 В Т.Ч. НДС(10%) 140-45,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,151,255
2026-04-22,1397,2548.8,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078859 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КОЛОМНА Г КОЛОМНА УЛ КОЛХОЗНАЯ Д 8 СТР 4. СУММА 2548-80 ВТ.Ч. НДС(10%) 231-71,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,159,263
2026-04-22,1561,7498.8,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000083523 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СТУПИНО РП МИХНЕВО УЛ РАБОЧАЯ ВЛД 3. СУММА 7498-80 В Т.Ч. НДС(10%) 681-71,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,164,268
2026-04-22,1604,11330.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000069087 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ ПОСЕЛЕНИЕ ПЕРВОМАЙСКОЕ КВЛ 109 Д 3 СТР 1. СУММА 11330-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,158,262
2026-04-22,1828,7467.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000066995 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 ТАЛДОМ СОВЕТСКАЯ 13А. СУММА 7467-50 В Т.Ч. НДС(10%) 678-86,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,162,266
2026-04-22,3041,6065.4,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810977030010532 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 БРЯНСК УЛЬЯНОВА 4СУММА 6065-40В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,167,271
2026-04-22,967,11587.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810340000030711 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ПАВЛОВСКИЙ ПОСАД УЛ 1Я МИШУТИНСКАЯ Д 76А К 3. СУММА 11587-50 В Т.Ч. НДС(10%) 1053-41,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,152,256
2026-04-23,239,-100000.0,debit,"ООО ""РАДУГА Н""","Оплата по счету № 116 от 22.04.2026. за маргарин. В том числе НДС 10%, 9090.91 руб. частично",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,146,250
2026-04-23,241,-25000.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 105 от 24.03.2026. за начинку кондитерскую. В том числе НДС 22%, 4508.20 руб. частично",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,143,247
2026-04-23,242,-20000.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 103 от 23.03.2026. за начинку кондитерскую. В том числе НДС 22%, 3 606.56 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,144,248
2026-04-23,845,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 239 от 23.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,145,249
2026-04-23,857,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 242 от 23.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,142,246
2026-04-23,859,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 241 от 23.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,141,245
2026-04-24,243,-28500.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 105 от 24.03.2026. за начинку кондитерскую. В том числе НДС 22%, 5 139.34 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,114,218
2026-04-24,244,-70000.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 106 от 25.03.2026. за начинку кондитерскую. В том числе НДС 22%, 12622.95 руб. частично",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,112,216
2026-04-24,245,-15000.0,debit,"ООО ""ППР""","Оплата по договору № 77600100252491125 от 13.11.2025г. В том числе НДС 22%, 2704.92 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,115,219
2026-04-24,246,-25000.0,debit,"АО ""ТУЛАХЛЕБОПРОДУКТ""","Оплата по упд № 2303-0000005 от 23.03.2026г. за муку пшеничную хлебопекарную в/с. В том числе НДС 10%, 2272.73 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,113,217
2026-04-24,247,-130000.0,debit,"ООО ""МЕЛАНЖ""","Оплата по УПД № 340 от 20.03.2026 за меланж яичный пастеризованный. В том числе НДС 10%, 11818.18 руб. частично.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,116,220
2026-04-24,649,29028.9,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000015383 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 УЗЛОВАЯ ЗАВОДСКАЯ 32 ПОМ 2. СУММА 29028-90 В Т.Ч. НДС(10%) 2638-99,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,121,225
2026-04-22,968,2575.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940070000715 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ОДИНЦОВСКИЙ Г КУБИНКА УЛ ЖЕЛЕЗНОДОРОЖНАЯ Д 1А (ТС150). СУММА2575-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,165,269
2026-04-22,965,2060.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810040000030710 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КОЛОМНА БР 800-ЛЕТИЯ КОЛОМНЫ Д 14. СУММА 2060-00 В Т.Ч. НДС(10%) 187-27,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,153,257
2026-04-20,1134,15192.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000078209 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА Г ЩЕРБИНКА СИМФЕРОПОЛЬСКОЕ Ш Д 1А СТР 1. СУММА 15192-50 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,197,301
2026-04-20,2998,17682.8,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000049931 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛЮБЕРЦЫ КАСИМОВСКОЕ Ш 3БСУММА 17682-80В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,195,299
2026-04-20,1154,30216.3,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000030772 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ОРЕХОВО-ЗУЕВО ПРД ЛЕРМОНТОВА Д 22. СУММА 30216-30 В Т.Ч. НДС(10%) 2746-94,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,211,315
2026-04-20,1162,25246.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000082678 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЛОСИНО ПЕТРОВСКИЙ УЛ СИТЬКОВО СТР 32. СУММА 25246-50 В Т.Ч. НДС(10%) 2295-14,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,190,294
2026-04-20,1234,8748.6,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000080371 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЗАРАЙСК Г ЗАРАЙСК КВЛ ЮЖНЫЙ Д 14. СУММА 8748-60 В Т.Ч. НДС(10%) 795-33,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,191,295
2026-04-20,1241,5665.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000058244 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КЛИН Д ПЕРШУТИНО Д 1А СТР 1. СУММА 5665-00 В Т.Ч. НДС(10%)515-00,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,207,311
2026-04-20,1265,12550.4,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000066980 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ПРОТВИНО Г ПРОТВИНО ПРД ЗАВОДСКОЙ Д 7. СУММА 12550-40 В Т.Ч. НДС(10%) 1140-95,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,213,317
2026-04-20,1287,25309.1,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000077981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ВОСКРЕСЕНСК УЛ ЗАВОДСКАЯ 2Я ЗД 16 СТР 2. СУММА 25309-10 В Т.Ч. НДС(10%) 2300-83,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,188,292
2026-04-20,1440,11410.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000064309 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ВОСКРЕСЕНСК Г ВОСКРЕСЕНСК УЛ ГАРАЖНАЯ ЗД 1Г. СУММА 11410-50 В Т.Ч. НДС(10%) 1037-32,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,212,316
2026-04-20,1501,5407.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140720001411 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЩЕЛКОВО ТЕР СЕВЕРНОЕ СЕРКОВО СТР 12 (ТС150). СУММА 5407-50 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,200,304
2026-04-20,1571,4377.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000082833 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СОЛНЕЧНОГОРСК Д НОВАЯ СТР 483. СУММА 4377-50 В Т.Ч. НДС(10%) 397-95,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,185,289
2026-04-20,1630,6952.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000064307 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КЛИН Г КЛИН УЛ ПОБЕДЫ ВЛД 11 ПОМ 3. СУММА 6952-50 В Т.Ч. НДС(10%) 632-05,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,223,327
2026-04-20,1633,11072.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810740000064303 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г СЕРГИЕВ ПОСАД УЛ ШЛЯКОВА Д 3. СУММА 11072-50 В Т.Ч. НДС(10%) 1006-59,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,205,309
2026-04-20,1937,15811.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000077959 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ШАТУРА Г РОШАЛЬ УЛ КОСЯКОВА Д 18 К 530С. СУММА 15811-00 ВТ.Ч. НДС(10%) 1437-36,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,186,290
2026-04-20,3120,1872.0,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810177030042119 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ТАМБОВ АВИАЦИОННАЯ 141АСУММА 1872-00В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,220,324
2026-04-22,889,2370.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810266000016704 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 СУВОРОВ ЧАЙКОВСКОГО 14А. СУММА 2370-00 В Т.Ч. НДС(10%) 215-45,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,148,252
2026-04-20,3126,2288.0,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810077030022886 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ВОРОНЕЖ МАРШАЛА ЖУКОВА 15СУММА 2288-00В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,221,325
2026-04-20,3240,2459.2,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000042967 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ПОДОЛЬСК ЗАГОРОДНАЯ 1СУММА 2459-20В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,184,288
2026-04-20,3374,2080.0,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810077030021421 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 КАЛУГА МОСКОВСКАЯ 290СУММА 2080-00В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,219,323
2026-04-20,3375,10919.6,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810777030023059 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ПУТЕВКА РОСЛАВЛЬСКАЯ 1А-1СУММА 10919-60В Т.Ч. НДС(10%, 20%, 22%)",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,222,326
2026-04-20,3587,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 238 от 20.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,178,282
2026-04-20,3615,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 232 от 20.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,174,278
2026-04-20,3619,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 230 от 20.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,173,277
2026-04-20,3623,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 229 от 20.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,172,276
2026-04-20,3635,-39.0,debit,"АО ""Альфа-Банк""","Комиссия за перевод в рублях по Системе N 233 от 20.04.2026 Согл.тариф.Банка НДС не облаг. ООО ""СЛАДКИЙ ГОРОДОК""",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,169,273
2026-04-22,349,11587.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540070005288 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 8787 ОТ 12.01.2026 МО ГО ЛЮБЕРЦЫ Г ДЗЕРЖИНСКИЙ УЛ АКАДЕМИКА ЖУКОВА 25А. СУММА 11587-50 В Т.Ч. НДС(10%) 1053-41,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,160,264
